Paper_ID,Question_ID,Question_Type,Question_Text,Token_Text,Word_Count
0460_w19_qp_21.pdf,(i),SUB, Measure the distance along the road between these two junctions. Give your answer in metres. ,Measure distance along road two junction Give answer metre,94
0460_w19_qp_21.pdf,(ii),SUB, Give the compass direction from the road junction near Hovby to the road junction in Ripa. ,Give compass direction road junction near Hovby road junction Ripa,92
0460_w19_qp_21.pdf,(iii),SUB, Measure the bearing from the road junction near Hovby to the road junction in Ripa. ,Measure bearing road junction near Hovby road junction Ripa,85
0460_w19_qp_21.pdf,(iv),SUB, What is the six-figure grid reference of the road junction near Hovby? ,six-figure grid reference road junction near Hovby,72
0460_w19_qp_21.pdf,2 ,MAIN,"Study Figs. 2.1, 2.and 2.3, which show the population structures of Japan, USA and Mozambique in 2016. Answer the questions on the opposite page. 6.0 5.0 4.0 3.0 2.0 1.0 0 0 1.0 2.0 3.0 4.0 5.0 6.0 population (in millions) age population (in millions) Fig. 2.1 15.0 12.0 9.0 6.0 3.0 0 0 3.0 6.0 9.0 12.0 15.0 population (in millions) age population (in millions) Fig. 2.Mozambique 7.0 6.0 5.0 4.0 3.0 2.0 1.0 0 0 1.0 2.0 3.0 4.0 5.0 6.0 7.0 population (in millions) age population (in millions) Fig. 2.3 ",Study 2.and show population structure Japan USA Mozambique Answer question opposite page population million age population million population million age population million 2.Mozambique population million age population million,504
0460_w19_qp_21.pdf,(a),SUB, What was the population of: ,population,29
0460_w19_qp_21.pdf,(i),SUB, females aged 70–74 in USA ,female aged 70–74 USA,27
0460_w19_qp_21.pdf,(ii),SUB, males aged 35–39 in Mozambique? ,male aged 35–39 Mozambique,33
0460_w19_qp_21.pdf,(b),SUB, Which of the three countries had: ,three country,35
0460_w19_qp_21.pdf,(i),SUB, the lowest birth rate ,lowest birth rate,23
0460_w19_qp_21.pdf,(ii),SUB, the highest death rate ,highest death rate,24
0460_w19_qp_21.pdf,(iii),SUB, a steady birth rate and low death rate ,steady birth rate low death rate,40
0460_w19_qp_21.pdf,(iv),SUB, the largest total population ,largest total population,30
0460_w19_qp_21.pdf,(v),SUB, the highest percentage of old dependents ,highest percentage old dependent,42
0460_w19_qp_21.pdf,(vi),SUB, the highest percentage of young dependents? ,highest percentage young dependent,45
0460_w19_qp_21.pdf,3 ,MAIN,"Figs. 3.1 and 3.2 (Insert) are photographs which show two residential areas of Windhoek, the capital city of Namibia. ",Insert photograph show two residential area Windhoek capital city Namibia,118
0460_w19_qp_21.pdf,(a),SUB, Describe the housing shown in Fig. 3.1. ,Describe housing shown,41
0460_w19_qp_21.pdf,(b),SUB, Give three differences between the residential area shown in Fig. 3.1 and the residential area shown in Fig. 3.2. ,Give three difference residential area shown residential area shown,115
0460_w19_qp_21.pdf,4 ,MAIN,Fig. 4.1 shows the location of active strato-volcanoes in part of central America. Fig. 4.2 is a cross section between points X and Y on Fig. 4.1. Study Figs. 4.1 and 4.2 and answer the questions on the opposite page. Caribbean Sea Arenal Pacific Ocean KKeeyy active volcano plate boundary Fig. 4.1 Pacific Ocean Caribbean Sea Caribbean Plate os rising magma Fig. 4.2 ,show location active strato-volcanoes part central America cross section point Study answer question opposite page Caribbean Sea Arenal Pacific Ocean KKeeyy active volcano plate boundary Pacific Ocean Caribbean Sea Caribbean Plate o rising magma,368
0460_w19_qp_21.pdf,(a),SUB, (i) Arenal is an active volcano shown on Fig. 4.1. Use a labelled arrow to mark the position of Arenal on Fig. 4.2. [1] ,Arenal active volcano shown Use labelled arrow mark position Arenal,121
0460_w19_qp_21.pdf,(ii),SUB, Draw two arrows on Fig. 4.2 to show the directions of plate movement. [1] ,Draw two arrow show direction plate movement,75
0460_w19_qp_21.pdf,(iii),SUB," In the space provided on Fig. 4.1, write the name of the plate which forms central America. Use information from Fig. 4.2. [1] ",space provided write name plate form central America Use information,128
0460_w19_qp_21.pdf,(iv),SUB, What type of plate boundary is shown on Figs. 4.1 and 4.2? Tick one box below. Type Tick (3) divergent (constructive) convergent (destructive) conservative ,type plate boundary shown Tick one box Type Tick divergent constructive convergent destructive conservative,157
0460_w19_qp_21.pdf,(b),SUB, Give two advantages of living near to an active volcano like Arenal. ,Give two advantage living near active volcano like Arenal,70
0460_w19_qp_21.pdf,(c),SUB, Give two hazards which endanger life near to an active volcano like Arenal. BLANK PAGE ,Give two hazard endanger life near active volcano like Arenal BLANK PAGE,88
0460_w19_qp_21.pdf,5 ,MAIN,"Study Figs. 5.1 and 5.2 (Insert), which are photographs showing coasts in South Africa. ",Study Insert photograph showing coast South Africa,88
0460_w19_qp_21.pdf,(a),SUB," Identify landforms X, Y and Z on Fig. 5.1. ",Identify landforms,44
0460_w19_qp_21.pdf,(b),SUB, Describe the physical features of the coastline shown in Fig. 5.2. ,Describe physical feature coastline shown,68
0460_w19_qp_21.pdf,6 ,MAIN,"France, in north west Europe, is the most popular international tourist destination in the world, with over 80 million visitors a year. Fig. 6.1 shows where most visitors came from in 2016. FRANCE 5 5800 km 8200 km Countries with number of visitors to France per year (millions) ",France north west Europe popular international tourist destination world million visitor year show visitor came FRANCE Countries number visitor France per year million,279
0460_w19_qp_21.pdf,1 ,MAIN,Germany (MEDC) 12.8 6 Spain (MEDC) 6.,Germany MEDC Spain MEDC,37
0460_w19_qp_21.pdf,2 ,MAIN,United Kingdom (MEDC) 11.8 7 Netherlands (MEDC) 5.5 ,United Kingdom MEDC Netherlands MEDC,52
0460_w19_qp_21.pdf,3 ,MAIN,Belgium (MEDC) 9.8 USA (MEDC) 3.2 ,Belgium MEDC USA MEDC,34
0460_w19_qp_21.pdf,4 ,MAIN,Italy (MEDC) 7.5 9 China 1.7 ,Italy MEDC China,29
0460_w19_qp_21.pdf,5 ,MAIN,Switzerland (MEDC) 6.2 Fig. 6.1 ,Switzerland MEDC,32
0460_w19_qp_21.pdf,(a),SUB," Using evidence from Fig. 6.1, suggest why the location of France is an advantage for the development of the tourist industry. ",Using evidence suggest location France advantage development tourist industry,127
0460_w19_qp_21.pdf,(b),SUB," Fig. 6.2 shows some of the tourist features of France. Paris (the capital city) some of the world’s largest and most famous museums, including the Louvre • landmarks such as the Eiffel Tower • the Palace of Versailles, the former palace of the kings of France Coastline • south east France has 300 days of sunshine per year the Côte d’Azur has 115 km of coastline and beaches Rural France • castles of the Loire Valley, a World Heritage Site • wine producing areas such as Bordeaux • memorials to the First and Second World Wars in Normandy, Picardy and Vis-en-Artois The Alps and Pyrenees • high mountains • snow in winter Religious pilgrimages • e.g. Lourdes Theme Parks • Puy du Fou • Disneyland Paris Fig. 6.2 Using evidence from Fig. 6.2 only, explain how the physical landscape of France has helped the development of the tourist industry. ",show tourist feature France Paris capital city world largest famous museum including Louvre landmark Eiffel Tower Palace Versailles former palace king France Coastline south east France day sunshine per year Côte Azur coastline beach Rural France castle Loire Valley World Heritage Site wine producing area Bordeaux memorial First Second World Wars Normandy Picardy Vis-en-Artois Alps Pyrenees high mountain snow winter Religious pilgrimage e.g Lourdes Theme Parks Puy du Fou Disneyland Paris Using evidence explain physical landscape France helped development tourist industry,847
0460_w19_qp_22.pdf,1 ,MAIN,"Study the map extract for Degeberga, Sweden. The scale is 1:50 000. ",Study map extract Degeberga Sweden scale 1:50,68
0460_w19_qp_22.pdf,(a),SUB," Fig. 1.1 shows some features in the west of the map extract around the main settlement of Degeberga. Degeberga Fig. 1.1 Using the map extract, identify the following features shown on Fig. 1.1: ",show feature west map extract around main settlement Degeberga Degeberga Using map extract identify following feature shown,195
0460_w19_qp_22.pdf,(i),SUB, feature A ,feature,11
0460_w19_qp_22.pdf,(ii),SUB, feature B ,feature,11
0460_w19_qp_22.pdf,(iii),SUB, feature C ,feature,11
0460_w19_qp_22.pdf,(iv),SUB, the height above sea level at spot height D ,height sea level spot height,45
0460_w19_qp_22.pdf,(v),SUB, the height above sea level of contour E. ,height sea level contour,42
0460_w19_qp_22.pdf,(b),SUB, Fig. 1.2A shows an area in the north west of the map extract and Fig. 1.2B shows an area in the south east of the map extract. Study the two areas and answer the questions below. Fig. 1.2A Fig. 1.2B The table below compares the features of the two areas. Complete the table by putting ticks in the correct five boxes. Use only one tick for each row. Area in Area in Both these Neither of Fig. 1.2A Fig. 1.2B areas these areas Example: motorway ✓ flat land steep land gentle slopes mostly forest mostly arable land ,1.2A show area north west map extract 1.2B show area south east map extract Study two area answer question 1.2A 1.2B table compare feature two area Complete table putting tick correct five box Use one tick row Area Area Neither 1.2A 1.2B area area Example motorway flat land steep land gentle slope mostly forest mostly arable land,515
0460_w19_qp_22.pdf,(c),SUB, Fig. 1.3 shows a cross section along northing 86 from 440860 to 510860. coastline Fig. 1.3 ,show cross section along northing 510860. coastline,92
0460_w19_qp_22.pdf,(i),SUB," On Fig. 1.3, use labelled arrows and the letter shown to show the positions of: public road 19 (X) the Segesholmsån river (Y). [2] ",use labelled arrow letter shown show position public road Segesholmsån river,132
0460_w19_qp_22.pdf,(ii),SUB," On Fig. 1.3, complete the cross section. [2] ",complete cross section,46
0460_w19_qp_22.pdf,(d),SUB, Look at the coastal settlement around Nyehusen and Furuboda. Give map evidence that suggests that this is a tourist settlement. sertem sertem ,Look coastal settlement around Nyehusen Furuboda Give map evidence suggests tourist settlement sertem sertem,143
0460_w19_qp_22.pdf,(e),SUB," Find the following two triangulation points: the 22 m triangulation point south of Nyehusen the 129 m triangulation point near Norrlia, south of Degeberga. ",Find following two triangulation point triangulation point south Nyehusen triangulation point near Norrlia south Degeberga,157
0460_w19_qp_22.pdf,(i),SUB, Give the compass direction from the 129 m triangulation point to the 22 m triangulation point. ,Give compass direction triangulation point triangulation point,96
0460_w19_qp_22.pdf,(ii),SUB, Measure the bearing from the 129 m triangulation point to the 22 m triangulation point. ,Measure bearing triangulation point triangulation point,89
0460_w19_qp_22.pdf,(iii),SUB, What is the six-figure grid reference of the 129 m triangulation point near Norrlia? ,six-figure grid reference triangulation point near Norrlia,86
0460_w19_qp_22.pdf,2 ,MAIN,"(a) (i) Which one of the following statements describes a settlement hierarchy? Tick only one Statement Tick (✓) settlements in order of population size and importance linear, nucleated and dispersed settlement how a settlement has grown over time the physical factors which lead to the growth of a settlement ",one following statement describes settlement hierarchy Tick one Statement Tick settlement order population size importance linear nucleated dispersed settlement settlement grown time physical factor lead growth settlement,310
0460_w19_qp_22.pdf,(ii),SUB, Which one of the following statements describes a service? Tick only one box. Statement Tick (✓) the site and situation of a settlement the sphere of influence of a settlement amenities provided in a settlement for the population e.g. shops a type of settlement pattern e.g. linear ,one following statement describes service Tick one box Statement Tick site situation settlement sphere influence settlement amenity provided settlement population e.g shop type settlement pattern e.g linear,283
0460_w19_qp_22.pdf,(b),SUB, Fig. 2.1 shows settlement in a valley in northern England. river or stream 100 contour (metres) house or farm building Fig. 2.1 Suggest how each of the following factors has influenced the sites and growth of settlement in the area shown in Fig. 2.1: ,show settlement valley northern England river stream contour metre house farm building Suggest following factor influenced site growth settlement area shown,252
0460_w19_qp_22.pdf,(i),SUB, transport and accessibility ,transport accessibility,29
0460_w19_qp_22.pdf,(ii),SUB, water supply ,water supply,14
0460_w19_qp_22.pdf,(iii),SUB, protection from flooding ,protection flooding,26
0460_w19_qp_22.pdf,(iv),SUB, relief. ,relief,9
0460_w19_qp_22.pdf,3 ,MAIN,(a) Fig. 3.1 shows the temperatures and rainfall of an area of equatorial climate. rainfall (mm) 200 200 rainfall (mm) J F M A M J J A S O N D months Fig. 3.1 ,show temperature rainfall area equatorial climate rainfall mm rainfall mm month,159
0460_w19_qp_22.pdf,(i),SUB, The area shown on Fig. 3.1 has a temperature of 24 °C and 250 mm of rainfall in June. Plot this information on Fig. 3.1. [1] ,area shown temperature °C mm rainfall June Plot information,126
0460_w19_qp_22.pdf,(ii),SUB, Use the information in Fig. 3.1 to complete the table below. Feature of the climate Amount Description mean temperature of the hottest month mean temperature of the coldest month annual temperature range ,Use information complete table Feature climate Amount Description mean temperature hottest month mean temperature coldest month annual temperature range,205
0460_w19_qp_22.pdf,(b),SUB, The equatorial climate is constant throughout the year. Table 3.1 shows a typical day’s weather. Table 3.1 Weather element Average reading Time maximum temperature 33 °C 14:00 minimum temperature 25 °C 06:00 maximum humidity 95% 15:00 minimum humidity 53% 13:00 ,equatorial climate constant throughout year Table show typical day weather Table Weather element Average reading Time maximum temperature °C 14:00 minimum temperature °C 06:00 maximum humidity 15:00 minimum humidity 13:00,263
0460_w19_qp_22.pdf,0 ,MAIN,– 2 oktas 00:0– 06:0,oktas 00:0– 06:0,20
0460_w19_qp_22.pdf,3 ,MAIN,– 5 oktas 06:00 – 12:00 ,oktas 06:00 12:00,24
0460_w19_qp_22.pdf,6 ,MAIN,– 8 oktas 12:00 – 18:00 ,oktas 12:00 18:00,24
0460_w19_qp_22.pdf,2 ,MAIN,– 5 oktas 18:00 – 24:00 ,oktas 18:00 24:00,24
0460_w19_qp_22.pdf,(i),SUB, Calculate the daily range of temperature shown in Table 3.1. ,Calculate daily range temperature shown Table,62
0460_w19_qp_22.pdf,(ii),SUB," Using information in Table 3.1, at what time of day would rainfall be expected? Tick one box below. Time Tick (✓) 00:00 – 06:00 06:00 – 12:00 12:00 – 18:00 18:00 – 24:00 ",Using information Table time day would rainfall expected Tick one box Time Tick 00:00 06:00 06:00 12:00 12:00 18:00 18:00 24:00,171
0460_w19_qp_22.pdf,(c),SUB, Explain why the equatorial climate is constant throughout the year with little seasonal variation. ,Explain equatorial climate constant throughout year little seasonal variation,100
0460_w19_qp_22.pdf,4 ,MAIN,(a) Table 4.1 gives the definitions of some terms used in the study of earthquakes. Table 4.1 Letter Definition an ocean wave produced when there is movement of the sea bed caused by the fault movement which causes an earthquake B a type of stress where forces pull in opposite directions causing stretching C the point in the Earth where an earthquake occurs D a scale measuring the total amount of energy released by an earthquake E the point on the Earth’s surface directly above an earthquake focus For each of the following terms give the letter for the correct definition from Table 4.1: ,Table give definition term used study earthquake Table Letter Definition ocean wave produced movement sea bed caused fault movement cause earthquake type stress force pull opposite direction causing stretching point Earth earthquake occurs scale measuring total amount energy released earthquake point Earth surface directly earthquake focus following term give letter correct definition Table,594
0460_w19_qp_22.pdf,(b),SUB, Fig. 4.1 gives information about a series of earthquakes which occurred in New Zealand in November 2016. Tasman North Sea Island Nelson 5 Wellington South 7 Island ,give information series earthquake occurred New Zealand November Tasman North Sea Island Nelson Wellington South Island,165
0460_w19_qp_22.pdf,7 ,MAIN,Kaikoura Pacific ,Kaikoura Pacific,17
0460_w19_qp_22.pdf,5 ,MAIN,Ocean ,Ocean,6
0460_w19_qp_22.pdf,15 ,MAIN,tsunami with travel time town from Kaikoura in minutes epicentre ,tsunami travel time town Kaikoura minute epicentre,65
0460_w19_qp_22.pdf,6 ,MAIN,earthquake intensity Fig. 4.1 Table 4.2 describes the effects of different earthquake intensities (strengths). Table 4.2 Intensity value Description of effects ,earthquake intensity Table describes effect different earthquake intensity strength Table Intensity value Description effect,160
0460_w19_qp_22.pdf,4 ,MAIN,Felt by people moving. Cars rock. ,Felt people moving Cars rock,34
0460_w19_qp_22.pdf,5 ,MAIN,Sleepers wakened. Some windows broken. Furniture moves. ,Sleepers wakened window broken Furniture move,56
0460_w19_qp_22.pdf,6 ,MAIN,Small bells ring. Trees sway. Loose objects fall. ,Small bell ring Trees sway Loose object fall,50
0460_w19_qp_22.pdf,7 ,MAIN,Difficult to stand up. People run outdoors. Walls crack. ,Difficult stand People run outdoors Walls crack,57
0460_w19_qp_22.pdf,8 ,MAIN,Partial collapse of buildings. Chimneys fall. ,Partial collapse building Chimneys fall,46
0460_w19_qp_22.pdf,9 ,MAIN,Ground cracks. Pipes break. ,Ground crack Pipes break,28
0460_w19_qp_22.pdf,(i),SUB," Using Fig. 4.1 and Table 4.2, describe the effects of the earthquakes on the buildings in Nelson. ",Using Table describe effect earthquake building Nelson,99
0460_w19_qp_22.pdf,(ii),SUB," Using Fig. 4.1 and Table 4.2, explain why the earthquakes caused loss of life near Kaikoura but not in Wellington. ",Using Table explain earthquake caused loss life near Kaikoura Wellington,116
0460_w19_qp_22.pdf,(c),SUB, Fig. 4.1 shows a tsunami which first appeared near Kaikoura. ,show tsunami first appeared near Kaikoura,62
0460_w19_qp_22.pdf,(i),SUB, How long did it take the tsunami to reach Wellington from Kaikoura? ,long take tsunami reach Wellington Kaikoura,69
0460_w19_qp_22.pdf,(ii),SUB, What is the distance from Kaikoura to Wellington? ,distance Kaikoura Wellington,51
0460_w19_qp_22.pdf,(iii),SUB, Calculate the speed of the tsunami between Kaikoura and Wellington. BLANK PAGE ,Calculate speed tsunami Kaikoura Wellington BLANK PAGE,80
0460_w19_qp_22.pdf,5 ,MAIN,Figs. 5.1 and 5.2 (Insert) are photographs which show two rural areas in Madagascar. ,Insert photograph show two rural area Madagascar,85
0460_w19_qp_22.pdf,(a),SUB, (i) Look at the agriculture shown in Fig. 5.1. Which two of the following terms describes this agricultural system? Tick two boxes. Tick (✓) intensive extensive pastoral arable ,Look agriculture shown two following term describes agricultural system Tick two box Tick intensive extensive pastoral arable,178
0460_w19_qp_22.pdf,(ii),SUB," Using evidence from Fig. 5.1 only, explain how soil erosion has been prevented in this ",Using evidence explain soil erosion prevented,88
0460_w19_qp_22.pdf,(b),SUB," People living in the area shown on Fig. 5.2 have used the land to increase their food supply. Using evidence from Fig. 5.2 only, describe how this has been done. ",People living area shown used land increase food supply Using evidence describe done,163
0460_w19_qp_22.pdf,6 ,MAIN,(a) Fig. 6.1 shows changes in the share of world wealth production (GDP) in three world regions. These changes are part of globalisation. Key Europe Asia-Pacific region USA Fig. 6.1 Describe the changes in each region. ,show change share world wealth production GDP three world region change part globalisation Key Europe Asia-Pacific region USA Describe change region,219
0460_w19_qp_22.pdf,(i),SUB, Europe ,Europe,8
0460_w19_qp_22.pdf,(ii),SUB, Asia-Pacific region ,Asia-Pacific region,21
0460_w19_qp_22.pdf,(iii),SUB, USA ,USA,5
0460_w19_qp_22.pdf,(b),SUB, Improved communication is part of globalisation. Table 6.1 shows changes in internet use in different parts of the world. Table 6.1 Percentage of the population who use the internet Africa 2 19 N and S America 36 65 Arab States 8 41 Asia-Pacific 9 32 Europe 46 75 ,Improved communication part globalisation Table show change internet use different part world Table Percentage population use internet Africa America Arab States Asia-Pacific Europe,265
0460_w19_qp_22.pdf,(i),SUB, Which region shown in Table 6.1 has seen the greatest increase in percentage internet ,region shown Table seen greatest increase percentage internet,87
0460_w19_qp_23.pdf,1 ,MAIN,"Study the map extract for Knislinge, Sweden. The scale is 1:50 000. Fig. 1.shows some of the features in the west of the map extract. Fig. 1.",Study map extract Knislinge Sweden scale 1:50 1.shows feature west map extract,141
0460_w19_qp_23.pdf,(a),SUB," Using the map extract, identify the following features shown on Fig. 1.1: ",Using map extract identify following feature shown,75
0460_w19_qp_23.pdf,(i),SUB, feature A ,feature,11
0460_w19_qp_23.pdf,(ii),SUB, the type of land at B ,type land,23
0460_w19_qp_23.pdf,(iii),SUB, the type of natural vegetation at C ,type natural vegetation,37
0460_w19_qp_23.pdf,(iv),SUB, the height of the contour D ,height contour,29
0460_w19_qp_23.pdf,(v),SUB, feature E. ,feature,12
0460_w19_qp_23.pdf,(b),SUB, Fig. 1.2 shows the area around the town of Knislinge. Knislinge runway Knislinge Fig. 1.2 ,show area around town Knislinge Knislinge runway Knislinge,91
0460_w19_qp_23.pdf,(i),SUB, State the width of the road labelled F. ,State width road labelled,41
0460_w19_qp_23.pdf,(ii),SUB, Describe the general pattern of the main roads shown on Fig. 1.2. ,Describe general pattern main road shown,67
0460_w19_qp_23.pdf,(c),SUB, A runway to the east of Knislinge is labelled R on Fig. 1.2. Find this runway on the map extract. ,runway east Knislinge labelled Find runway map extract,99
0460_w19_qp_23.pdf,(i),SUB, Measure the length of the surfaced section of the runway. Give your answer in metres. ,Measure length surfaced section runway Give answer metre,87
0460_w19_qp_23.pdf,(ii),SUB, Give the compass direction along the surfaced runway from the end near Sigfridssten to the other end near Bivarödsmölla. ,Give compass direction along surfaced runway end near Sigfridssten end near Bivarödsmölla,122
0460_w19_qp_23.pdf,(d),SUB, Describe the features of the river between the western edge of the map extract at 380260 and its confluence with the river Helge å in grid square 4425. ,Describe feature river western edge map extract confluence river Helge grid square,153
0460_w19_qp_23.pdf,(e),SUB, Fig. 1.3 shows the area around the town of Hanaskog. Hanaskog Fig. 1.3 ,show area around town Hanaskog Hanaskog,72
0460_w19_qp_23.pdf,(i),SUB," Using the map extract, describe the distribution of the arable land in the area shown on Fig. 1.3. ",Using map extract describe distribution arable land area shown,100
0460_w19_qp_23.pdf,(ii),SUB," Using the map extract, state one way in which the distribution of woodland in the area shown on Fig. 1.3 differs from that of the arable land. ",Using map extract state one way distribution woodland area shown differs arable land,144
0460_w19_qp_23.pdf,(f),SUB, Find the lake called Araslövssjön in the south east of the map extract. ,Find lake called Araslövssjön south east map extract,73
0460_w19_qp_23.pdf,(i),SUB, Name the type of vegetation on the edges of the lake. ,Name type vegetation edge lake,55
0460_w19_qp_23.pdf,(ii),SUB, State one way in which the lake is used. ,State one way lake used,42
0460_w19_qp_23.pdf,(g),SUB," Fig. 1.4 is a cross section along northing 23 from 400230 to 470230. metres metres west east Fig. 1.4 On Fig. 1.4, using labelled arrows, mark the positions of: ",cross section along northing 470230. metre metre west east using labelled arrow mark position,162
0460_w19_qp_23.pdf,(i),SUB, a railway (R) [1] ,railway,19
0460_w19_qp_23.pdf,(ii),SUB, the river Kälan (K). [1] BLANK PAGE ,river Kälan BLANK PAGE,37
0460_w19_qp_23.pdf,2 ,MAIN,Fig. 2.1 (Insert) shows population density in Chile in South America. Fig. 2.(Insert) shows some influences on population density. Use the information on Figs. 2.1 and 2.only to answer the following questions. ,Insert show population density Chile South America Insert show influence population density Use information 2.only answer following question,210
0460_w19_qp_23.pdf,(a),SUB, (i) What is the population density of region 6? ,population density region,49
0460_w19_qp_23.pdf,(ii),SUB, In which part of Chile is the region with the highest population density? Circle the correct answer below. centre east north south west [1] ,part Chile region highest population density Circle correct answer centre east north south west,141
0460_w19_qp_23.pdf,(iii),SUB, Explain why population density is low in region 2. ,Explain population density low region,52
0460_w19_qp_23.pdf,(iv),SUB, Suggest possible difficulties of living in region 8. ,Suggest possible difficulty living region,54
0460_w19_qp_23.pdf,(b),SUB, State one advantage of the position of Santiago as the capital of Chile. ,State one advantage position Santiago capital Chile,74
0460_w19_qp_23.pdf,3 ,MAIN,"Study Figs. 3.1 and 3.2 (Insert), which are photographs showing different methods of coastal protection. ",Study Insert photograph showing different method coastal protection,105
0460_w19_qp_23.pdf,(a),SUB, (i) Describe the beach material in Fig. 3.1. ,Describe beach material,46
0460_w19_qp_23.pdf,(ii),SUB, Describe the evidence in Fig. 3.1 that the wooden structure is reducing longshore drift. ,Describe evidence wooden structure reducing longshore drift,90
0460_w19_qp_23.pdf,(b),SUB," Fig. 3.2 shows two other methods of coastal protection, F and G. ",show two method coastal protection,66
0460_w19_qp_23.pdf,(i),SUB, Describe the structures F and G. ,Describe structure,34
0460_w19_qp_23.pdf,(ii),SUB, Explain how structure G protects the coast. ,Explain structure protects coast,45
0460_w19_qp_23.pdf,(iii),SUB, Some people think that the coastal protection methods seen in Fig. 3.2 should not have been built. Explain why people might be opposed to this coastal protection scheme. ,people think coastal protection method seen built Explain people might opposed coastal protection scheme,171
0460_w19_qp_23.pdf,4 ,MAIN,"Figs. 4.1 and 4.2 (Insert) are photographs and Fig. 4.3, a diagram, showing types of cloud. Cirrostratus Cirrus Cumulonimbus average height Cumulus Stratus Fig. 4.3 ",Insert photograph diagram showing type cloud Cirrostratus Cirrus Cumulonimbus average height Cumulus Stratus,165
0460_w19_qp_23.pdf,(a),SUB," Use Figs. 4.1, 4.2 and 4.3 to complete the tables that follow. Cloud in Fig. 4.1 ………………………………….....………………………………………………… ………………………………….....………………………………………………… shape of the cloud ………………………………….....………………………………………………… ………………………………….....………………………………………………… colour of cloud ………………………………….....………………………………………………… name of cloud type ………………………………….....………………………………………………… Cloud in Fig. 4.2 ………………………………….....………………………………………………… ………………………………….....………………………………………………… shape of the cloud ………………………………….....………………………………………………… ………………………………….....………………………………………………… main colour of cloud ………………………………….....………………………………………………… name of cloud type ………………………………….....………………………………………………… ",Use complete table follow Cloud ………………………………… ..... ………………………………………………… ………………………………… ..... ………………………………………………… shape cloud ………………………………… ..... ………………………………………………… ………………………………… ..... ………………………………………………… colour cloud ………………………………… ..... ………………………………………………… name cloud type ………………………………… ..... ………………………………………………… Cloud ………………………………… ..... ………………………………………………… ………………………………… ..... ………………………………………………… shape cloud ………………………………… ..... ………………………………………………… ………………………………… ..... ………………………………………………… main colour cloud ………………………………… ..... ………………………………………………… name cloud type ………………………………… ..... …………………………………………………,669
0460_w19_qp_23.pdf,(b),SUB, Estimate the cloud cover on Fig. 4.2. ,Estimate cloud cover,39
0460_w19_qp_23.pdf,(c),SUB, Use Fig. 4.3 to state one difference between: ,Use state one difference,47
0460_w19_qp_23.pdf,(i),SUB, stratus and cirrostratus cloud ,stratus cirrostratus cloud,32
0460_w19_qp_23.pdf,(ii),SUB, cumulus and cumulonimbus cloud. ,cumulus cumulonimbus cloud,33
0460_w19_qp_23.pdf,5 ,MAIN,Fig. 5.1 shows the two stages in the production of aluminium from bauxite. STAGE 1 ,show two stage production aluminium bauxite STAGE,83
0460_w19_qp_23.pdf,5 ,MAIN,tonnes of bauxite containing 40% aluminium oxide small amount of caustic soda and lime refinery amount of electricity ,tonne bauxite containing aluminium oxide small amount caustic soda lime refinery amount electricity,118
0460_w19_qp_23.pdf,3 ,MAIN,tonnes of waste material (red mud) ,tonne waste material red mud,35
0460_w19_qp_23.pdf,2 ,MAIN,tonnes of alumina STAGE ,tonne alumina STAGE,24
0460_w19_qp_23.pdf,2 ,MAIN,tonnes of alumina cryolite for flux very large smelter amount of electricity ,tonne alumina cryolite flux large smelter amount electricity,77
0460_w19_qp_23.pdf,1 ,MAIN,tonne of aluminium ,tonne aluminium,19
0460_w19_qp_23.pdf,(in ingots or sheets),SUB, Fig. 5.1 ,,10
0460_w19_qp_23.pdf,(a),SUB, (i) How many tonnes of bauxite are needed to make one tonne of aluminium? ,many tonne bauxite needed make one tonne aluminium,75
0460_w19_qp_23.pdf,(ii),SUB," Name one output of refining bauxite, apart from alumina. ",Name one output refining bauxite apart alumina,58
0460_w19_qp_23.pdf,(iii),SUB, What is mixed with bauxite in the refinery? ,mixed bauxite refinery,45
0460_w19_qp_23.pdf,(iv),SUB, Which substance on Fig. 5.1 is both an output of the refinery and an input of the smelter? ,substance output refinery input smelter,92
0460_w19_qp_23.pdf,(b),SUB, Fig. 5.2 shows information about countries producing aluminium and mining bauxite for 2014. bauxite aluminium ,show information country producing aluminium mining bauxite 2014. bauxite aluminium,111
0460_w19_qp_23.pdf,2 ,MAIN,rank in world production Australia China Brazil Guinea India Russia Canada UAE country Fig. 5.,rank world production Australia China Brazil Guinea India Russia Canada UAE country,94
0460_w19_qp_23.pdf,(i),SUB, Name the country with the same ranks for bauxite mining and aluminium production. ,Name country rank bauxite mining aluminium production,83
0460_w19_qp_23.pdf,(ii),SUB, State the quantity of bauxite mined in Guinea in 2014. ,State quantity bauxite mined Guinea,56
0460_w19_qp_23.pdf,(iii),SUB," Suggest one reason why Guinea, an LEDC, does not manufacture aluminium. ",Suggest one reason Guinea LEDC manufacture aluminium,73
0460_w19_qp_23.pdf,(c),SUB, Use Fig. 5.1 to explain why a country with no bauxite deposits usually imports alumina rather than bauxite to manufacture aluminium. )sennot noillim( noitcudorp ,Use explain country bauxite deposit usually import alumina rather bauxite manufacture aluminium sennot noillim noitcudorp,162
